date,tournament,level,bestOf,surface,indoor,speed,round,winner_name,winner_seed,winner_country_name,winner_country_id,winner_rank,winner_eloRatingDelta,winner_eloRating,loser_name,loser_seed,loser_country_name,loser_country_id,loser_rank,loser_eloRatingDelta,loser_eloRating,score,outcome,loser_entry,winner_entry
2007-04-15,Monte Carlo Masters,M,3,C,false,21,SF,Roger Federer,1,Switzerland,SUI,1,1,2518,Juan Carlos Ferrero,16,Spain,ESP,21,-1,2003,6-3 6-4,,,
2007-04-15,Monte Carlo Masters,M,3,C,false,21,QF,Roger Federer,1,Switzerland,SUI,1,2,2516,David Ferrer,12,Spain,ESP,16,-1,2076,6-4 6-0,,,
2007-04-15,Monte Carlo Masters,M,3,C,false,21,R16,Roger Federer,1,Switzerland,SUI,1,,2516,Hyung Taik Lee,,"Korea, Republic of",KOR,49,-1,1905,6-4 6-3,,,
2007-04-15,Monte Carlo Masters,M,3,C,false,21,R32,Roger Federer,1,Switzerland,SUI,1,1,2515,Andreas Seppi,,Italy,ITA,101,-1,1756,7-6(4) 7-6(6),,Q,
2007-03-19,Miami Masters,M,3,H,false,53,R16,Guillermo Canas,,Argentina,ARG,55,19,2069,Roger Federer,1,Switzerland,SUI,1,-19,2534,7-6(2) 2-6 7-6(5),,,Q
2007-03-19,Miami Masters,M,3,H,false,53,R32,Roger Federer,1,Switzerland,SUI,1,1,2533,Nicolas Almagro,29,Spain,ESP,34,-1,1920,7-5 6-3,,,
2007-03-19,Miami Masters,M,3,H,false,53,R64,Roger Federer,1,Switzerland,SUI,1,,2533,Sam Querrey,,United States,USA,69,,1892,6-4 6-3,,WC,
2007-03-05,Indian Wells Masters,M,3,H,false,59,R64,Guillermo Canas,,Argentina,ARG,60,18,2034,Roger Federer,1,Switzerland,SUI,1,-17,2550,7-5 6-2,,,LL
2007-02-26,Dubai,A,3,H,false,65,F,Roger Federer,1,Switzerland,SUI,1,2,2548,Mikhail Youzhny,,Russian Federation,RUS,18,-2,2120,6-4 6-3,,,
2007-02-26,Dubai,A,3,H,false,65,SF,Roger Federer,1,Switzerland,SUI,1,1,2547,Tommy Haas,5,Germany,GER,9,-2,2156,6-4 7-5,,,
2007-02-26,Dubai,A,3,H,false,65,QF,Roger Federer,1,Switzerland,SUI,1,2,2545,Novak Djokovic,7,Serbia,SRB,14,-1,2090,6-3 6-7(6) 6-3,,,
2007-02-26,Dubai,A,3,H,false,65,R16,Roger Federer,1,Switzerland,SUI,1,,2545,Daniele Bracciali,,Italy,ITA,88,,1814,7-5 6-3,,,
2007-02-26,Dubai,A,3,H,false,65,R32,Roger Federer,1,Switzerland,SUI,1,,2545,Kristian Pless,,Denmark,DEN,86,-1,1769,7-6(2) 3-6 6-3,,,
2007-01-15,Australian Open,G,5,H,false,55,F,Roger Federer,1,Switzerland,SUI,1,4,2541,Fernando Gonzalez,10,Chile,CHI,9,-5,2214,7-6(2) 6-4 6-4,,,
2007-01-15,Australian Open,G,5,H,false,55,SF,Roger Federer,1,Switzerland,SUI,1,4,2537,Andy Roddick,6,United States,USA,7,-4,2188,6-4 6-0 6-2,,,
2007-01-15,Australian Open,G,5,H,false,55,QF,Roger Federer,1,Switzerland,SUI,1,2,2535,Tommy Robredo,7,Spain,ESP,6,-2,2096,6-3 7-6(2) 7-5,,,
2007-01-15,Australian Open,G,5,H,false,55,R16,Roger Federer,1,Switzerland,SUI,1,1,2534,Novak Djokovic,14,Serbia,SRB,15,-2,2088,6-2 7-5 6-3,,,
2007-01-15,Australian Open,G,5,H,false,55,R32,Roger Federer,1,Switzerland,SUI,1,2,2532,Mikhail Youzhny,25,Russian Federation,RUS,25,-2,2022,6-3 6-3 7-6(5),,,
2007-01-15,Australian Open,G,5,H,false,55,R64,Roger Federer,1,Switzerland,SUI,1,,2532,Jonas Bjorkman,,Sweden,SWE,50,,1897,6-2 6-3 6-2,,,
2007-01-15,Australian Open,G,5,H,false,55,R128,Roger Federer,1,Switzerland,SUI,1,1,2531,Bjorn Phau,,Germany,GER,82,,1750,7-5 6-0 6-4,,,
2006-11-13,Masters Cup,F,5,H,true,73,F,Roger Federer,,Switzerland,SUI,1,3,2529,James Blake,,United States,USA,8,-3,2150,6-0 6-3 6-4,,,
2006-11-13,Masters Cup,F,3,H,true,73,SF,Roger Federer,,Switzerland,SUI,1,5,2524,Rafael Nadal,,Spain,ESP,2,-5,2316,6-4 7-5,,,
2006-11-13,Masters Cup,F,3,H,true,73,RR,Roger Federer,,Switzerland,SUI,1,2,2522,Ivan Ljubicic,,Croatia,CRO,4,-2,2140,7-6(2) 6-4,,,
2006-11-13,Masters Cup,F,3,H,true,73,RR,Roger Federer,,Switzerland,SUI,1,3,2519,Andy Roddick,,United States,USA,5,-3,2156,4-6 7-6(8) 6-4,,,
2006-11-13,Masters Cup,F,3,H,true,73,RR,Roger Federer,,Switzerland,SUI,1,2,2517,David Nalbandian,,Argentina,ARG,7,-3,2138,3-6 6-1 6-1,,,
2006-10-23,Basel,B,5,P,true,82,F,Roger Federer,1,Switzerland,SUI,1,3,2514,Fernando Gonzalez,3,Chile,CHI,7,-3,2173,6-3 6-2 7-6(3),,,
2006-10-23,Basel,B,3,P,true,82,SF,Roger Federer,1,Switzerland,SUI,1,,2514,Paradorn Srichaphan,,Thailand,THA,54,-1,1930,6-4 3-6 7-6(5),,,
2006-10-23,Basel,B,3,P,true,82,QF,Roger Federer,1,Switzerland,SUI,1,1,2513,David Ferrer,5,Spain,ESP,15,-1,2038,6-3 7-6(14),,,
2006-10-23,Basel,B,3,P,true,82,R16,Roger Federer,1,Switzerland,SUI,1,1,2512,Guillermo Garcia Lopez,,Spain,ESP,75,,1813,6-2 6-0,,,
2006-10-23,Basel,B,3,P,true,82,R32,Roger Federer,1,Switzerland,SUI,1,,2512,Tomas Zib,,Czech Republic,CZE,151,,1725,6-1 6-2,,Q,
2006-10-16,Madrid Masters,M,5,H,true,78,F,Roger Federer,1,Switzerland,SUI,1,3,2509,Fernando Gonzalez,10,Chile,CHI,10,-4,2164,7-5 6-1 6-0,,,
2006-10-16,Madrid Masters,M,3,H,true,78,SF,Roger Federer,1,Switzerland,SUI,1,3,2506,David Nalbandian,4,Argentina,ARG,4,-2,2148,6-4 6-0,,,
2006-10-16,Madrid Masters,M,3,H,true,78,QF,Roger Federer,1,Switzerland,SUI,1,,2506,Robby Ginepri,,United States,USA,47,-1,1969,6-3 7-6(4),,,
2006-10-16,Madrid Masters,M,3,H,true,78,R16,Roger Federer,1,Switzerland,SUI,1,2,2504,Robin Soderling,,Sweden,SWE,29,-1,2019,7-6(5) 7-6(8),,,
2006-10-16,Madrid Masters,M,3,H,true,78,R32,Roger Federer,1,Switzerland,SUI,1,,2504,Nicolas Massu,,Chile,CHI,45,-1,1962,6-3 6-2,,,
2006-10-02,Tokyo,A,3,H,false,59,F,Roger Federer,1,Switzerland,SUI,1,2,2502,Tim Henman,10,United Kingdom,GBR,55,-2,2046,6-3 6-3,,,
2006-10-02,Tokyo,A,3,H,false,59,SF,Roger Federer,1,Switzerland,SUI,1,,2502,Benjamin Becker,14,Germany,GER,72,-1,1897,6-3 6-4,,,
2006-10-02,Tokyo,A,3,H,false,59,QF,Roger Federer,1,Switzerland,SUI,1,1,2501,Takao Suzuki,,Japan,JPN,1078,,1846,4-6 7-5 7-6(3),,WC,
2006-10-02,Tokyo,A,3,H,false,59,R16,Roger Federer,1,Switzerland,SUI,1,,2501,Wesley Moodie,13,South Africa,RSA,73,-1,1873,6-2 6-1,,,
2006-10-02,Tokyo,A,3,H,false,59,R32,Roger Federer,1,Switzerland,SUI,1,,2501,Viktor Troicki,,Serbia,SRB,276,,1724,7-6(2) 7-6(3),,Q,
2006-09-22,Davis Cup WG,D,5,H,false,,RR,Roger Federer,,Switzerland,SUI,1,2,2499,Novak Djokovic,,Serbia,SRB,21,-1,2031,6-3 6-2 6-3,,,
2006-09-22,Davis Cup WG,D,5,H,false,,RR,Roger Federer,,Switzerland,SUI,1,,2499,Janko Tipsarevic,,Serbia,SRB,92,-1,1734,6-3 6-2 6-2,,,
2006-08-28,US Open,G,5,H,false,61,F,Roger Federer,1,Switzerland,SUI,1,5,2494,Andy Roddick,9,United States,USA,10,-5,2192,6-2 4-6 7-5 6-1,,,
2006-08-28,US Open,G,5,H,false,61,SF,Roger Federer,1,Switzerland,SUI,1,3,2491,Nikolay Davydenko,7,Russian Federation,RUS,6,-3,2121,6-1 7-5 6-4,,,
2006-08-28,US Open,G,5,H,false,61,QF,Roger Federer,1,Switzerland,SUI,1,2,2489,James Blake,5,United States,USA,7,-3,2098,7-6(7) 6-0 6-7(9) 6-4,,,
2006-08-28,US Open,G,5,H,false,61,R16,Roger Federer,1,Switzerland,SUI,1,1,2488,Marc Gicquel,,France,FRA,79,-1,1862,6-3 7-6(2) 6-3,,,
2006-08-28,US Open,G,5,H,false,61,R32,Roger Federer,1,Switzerland,SUI,1,1,2487,Vincent Spadea,,United States,USA,84,-1,1871,6-3 6-3 6-0,,,
2006-08-28,US Open,G,5,H,false,61,R64,Roger Federer,1,Switzerland,SUI,1,1,2486,Tim Henman,,United Kingdom,GBR,62,-1,2020,6-3 6-4 7-5,,,
2006-08-28,US Open,G,5,H,false,61,R128,Roger Federer,1,Switzerland,SUI,1,1,2485,Jimmy Wang,,"Taiwan, Province of China",TPE,109,-1,1790,6-4 6-1 6-0,,,
2006-08-14,Cincinnati Masters,M,3,H,false,69,R32,Andy Murray,,United Kingdom,GBR,21,20,2009,Roger Federer,1,Switzerland,SUI,1,-19,2504,7-5 6-4,,,
2006-08-14,Cincinnati Masters,M,3,H,false,69,R64,Roger Federer,1,Switzerland,SUI,1,1,2503,Paradorn Srichaphan,,Thailand,THA,45,-1,1880,7-5 6-4,,,
2006-08-07,Canada Masters,M,3,H,false,45,F,Roger Federer,1,Switzerland,SUI,1,2,2501,Richard Gasquet,,France,FRA,51,-1,2064,2-6 6-3 6-2,,,
2006-08-07,Canada Masters,M,3,H,false,45,SF,Roger Federer,1,Switzerland,SUI,1,2,2499,Fernando Gonzalez,15,Chile,CHI,16,-3,2120,6-1 5-7 6-3,,,
2006-08-07,Canada Masters,M,3,H,false,45,QF,Roger Federer,1,Switzerland,SUI,1,1,2498,Xavier Malisse,,Belgium,BEL,41,-1,1982,7-6(4) 6-7(5) 6-3,,,
2006-08-07,Canada Masters,M,3,H,false,45,R16,Roger Federer,1,Switzerland,SUI,1,1,2497,Dmitry Tursunov,,Russian Federation,RUS,27,-1,2005,6-3 5-7 6-0,,,
2006-08-07,Canada Masters,M,3,H,false,45,R32,Roger Federer,1,Switzerland,SUI,1,1,2496,Sebastien Grosjean,,France,FRA,33,-1,1999,6-3 6-3,,,
2006-08-07,Canada Masters,M,3,H,false,45,R64,Roger Federer,1,Switzerland,SUI,1,1,2495,Paul Henri Mathieu,,France,FRA,36,-1,1922,6-3 6-4,,,
2006-06-26,Wimbledon,G,5,G,false,75,F,Roger Federer,1,Switzerland,SUI,1,13,2483,Rafael Nadal,2,Spain,ESP,2,-12,2405,6-0 7-6(5) 6-7(2) 6-3,,,
2006-06-26,Wimbledon,G,5,G,false,75,SF,Roger Federer,1,Switzerland,SUI,1,1,2482,Jonas Bjorkman,,Sweden,SWE,59,-2,1947,6-2 6-0 6-2,,,
2006-06-26,Wimbledon,G,5,G,false,75,QF,Roger Federer,1,Switzerland,SUI,1,4,2478,Mario Ancic,7,Croatia,CRO,10,-3,2136,6-4 6-4 6-4,,,
2006-06-26,Wimbledon,G,5,G,false,75,R16,Roger Federer,1,Switzerland,SUI,1,2,2476,Tomas Berdych,13,Czech Republic,CZE,14,-3,2095,6-3 6-3 6-4,,,
2006-06-26,Wimbledon,G,5,G,false,75,R32,Roger Federer,1,Switzerland,SUI,1,1,2475,Nicolas Mahut,,France,FRA,77,-1,1825,6-3 7-6(2) 6-4,,,
2006-06-26,Wimbledon,G,5,G,false,75,R64,Roger Federer,1,Switzerland,SUI,1,2,2473,Tim Henman,,United Kingdom,GBR,64,-2,2034,6-4 6-0 6-2,,,
2006-06-26,Wimbledon,G,5,G,false,75,R128,Roger Federer,1,Switzerland,SUI,1,1,2472,Richard Gasquet,,France,FRA,50,-1,1995,6-3 6-2 6-2,,,
2006-06-12,Halle,B,3,G,false,79,F,Roger Federer,1,Switzerland,SUI,1,2,2470,Tomas Berdych,5,Czech Republic,CZE,15,-2,2069,6-0 6-7(4) 6-2,,,
2006-06-12,Halle,B,3,G,false,79,SF,Roger Federer,1,Switzerland,SUI,1,1,2469,Tommy Haas,6,Germany,GER,26,-1,2064,6-4 6-7(4) 6-3,,,
2006-06-12,Halle,B,3,G,false,79,QF,Roger Federer,1,Switzerland,SUI,1,2,2467,Olivier Rochus,7,Belgium,BEL,29,-1,2019,6-7(2) 7-6(9) 7-6(5),,,
2006-06-12,Halle,B,3,G,false,79,R16,Roger Federer,1,Switzerland,SUI,1,,2467,Richard Gasquet,,France,FRA,51,-1,1960,7-6(7) 6-7(7) 6-4,,,
2006-06-12,Halle,B,3,G,false,79,R32,Roger Federer,1,Switzerland,SUI,1,1,2466,Rohan Bopanna,,India,IND,267,-1,1595,7-6(4) 6-2,,Q,
2006-05-29,Roland Garros,G,5,C,false,34,F,Rafael Nadal,2,Spain,ESP,2,21,2382,Roger Federer,1,Switzerland,SUI,1,-21,2487,1-6 6-1 6-4 7-6(4),,,
2006-05-29,Roland Garros,G,5,C,false,34,SF,Roger Federer,1,Switzerland,SUI,1,4,2483,David Nalbandian,3,Argentina,ARG,3,-4,2188,3-6 6-4 5-2 RET,RET,,
2006-05-29,Roland Garros,G,5,C,false,34,QF,Roger Federer,1,Switzerland,SUI,1,3,2480,Mario Ancic,12,Croatia,CRO,12,-3,2092,6-4 6-3 6-4,,,
2006-05-29,Roland Garros,G,5,C,false,34,R16,Roger Federer,1,Switzerland,SUI,1,2,2478,Tomas Berdych,20,Czech Republic,CZE,20,-2,2050,6-3 6-2 6-3,,,
2006-05-29,Roland Garros,G,5,C,false,34,R32,Roger Federer,1,Switzerland,SUI,1,1,2477,Nicolas Massu,32,Chile,CHI,35,-1,1969,6-1 6-2 6-7(4) 7-5,,,
2006-05-29,Roland Garros,G,5,C,false,34,R64,Roger Federer,1,Switzerland,SUI,1,1,2476,Alejandro Falla,,Colombia,COL,139,-1,1805,6-1 6-4 6-3,,LL,
2006-05-29,Roland Garros,G,5,C,false,34,R128,Roger Federer,1,Switzerland,SUI,1,,2476,Diego Hartfield,,Argentina,ARG,157,-1,1771,7-5 7-6(2) 6-2,,Q,
2006-05-08,Rome Masters,M,5,C,false,19,F,Rafael Nadal,2,Spain,ESP,2,19,2341,Roger Federer,1,Switzerland,SUI,1,-19,2495,6-7(0) 7-6(5) 6-4 2-6 7-6(5),,,
2006-05-08,Rome Masters,M,3,C,false,19,SF,Roger Federer,1,Switzerland,SUI,1,3,2492,David Nalbandian,4,Argentina,ARG,3,-3,2188,6-3 3-6 7-6(5),,,
2006-05-08,Rome Masters,M,3,C,false,19,QF,Roger Federer,1,Switzerland,SUI,1,1,2491,Nicolas Almagro,,Spain,ESP,54,-1,1975,6-3 6-7(2) 7-5,,Q,
2006-05-08,Rome Masters,M,3,C,false,19,R16,Roger Federer,1,Switzerland,SUI,1,1,2490,Radek Stepanek,14,Czech Republic,CZE,18,-2,2030,6-1 6-4,,,
2006-05-08,Rome Masters,M,3,C,false,19,R32,Roger Federer,1,Switzerland,SUI,1,1,2489,Potito Starace,,Italy,ITA,81,,1833,6-3 7-6(2),,WC,
2006-05-08,Rome Masters,M,3,C,false,19,R64,Roger Federer,1,Switzerland,SUI,1,1,2488,Juan Ignacio Chela,,Argentina,ARG,30,-1,1963,6-2 6-1,,,
2006-04-17,Monte Carlo Masters,M,5,C,false,15,F,Rafael Nadal,2,Spain,ESP,2,21,2296,Roger Federer,1,Switzerland,SUI,1,-21,2509,6-2 6-7(2) 6-3 7-6(5),,,
2006-04-17,Monte Carlo Masters,M,3,C,false,15,SF,Roger Federer,1,Switzerland,SUI,1,1,2508,Fernando Gonzalez,12,Chile,CHI,21,-2,2080,6-2 6-4,,,
2006-04-17,Monte Carlo Masters,M,3,C,false,15,QF,Roger Federer,1,Switzerland,SUI,1,2,2506,David Ferrer,8,Spain,ESP,15,-1,2008,6-1 6-3,,,
2006-04-17,Monte Carlo Masters,M,3,C,false,15,R16,Roger Federer,1,Switzerland,SUI,1,,2506,Benjamin Balleret,,Monaco,MON,351,,1746,6-3 6-2,,Q,
2006-04-17,Monte Carlo Masters,M,3,C,false,15,R32,Roger Federer,1,Switzerland,SUI,1,,2506,Alberto Martin,,Spain,ESP,66,-1,1889,6-0 6-1,,,
2006-04-17,Monte Carlo Masters,M,3,C,false,15,R64,Roger Federer,1,Switzerland,SUI,1,1,2505,Novak Djokovic,,Serbia,SRB,67,,1916,6-3 2-6 6-3,,Q,
2006-03-20,Miami Masters,M,5,H,false,47,F,Roger Federer,1,Switzerland,SUI,1,4,2501,Ivan Ljubicic,6,Croatia,CRO,6,-5,2198,7-6(5) 7-6(4) 7-6(6),,,
2006-03-20,Miami Masters,M,3,H,false,47,SF,Roger Federer,1,Switzerland,SUI,1,1,2500,David Ferrer,11,Spain,ESP,11,-2,1993,6-1 6-4,,,
2006-03-20,Miami Masters,M,3,H,false,47,QF,Roger Federer,1,Switzerland,SUI,1,2,2498,James Blake,9,United States,USA,9,-2,2136,7-6(2) 6-4,,,
2006-03-20,Miami Masters,M,3,H,false,47,R16,Roger Federer,1,Switzerland,SUI,1,1,2497,Dmitry Tursunov,,Russian Federation,RUS,36,-1,1967,6-3 6-3,,,
2006-03-20,Miami Masters,M,3,H,false,47,R32,Roger Federer,1,Switzerland,SUI,1,2,2495,Tommy Haas,27,Germany,GER,28,-2,2096,6-1 6-3,,,
2006-03-20,Miami Masters,M,3,H,false,47,R64,Roger Federer,1,Switzerland,SUI,1,1,2494,Arnaud Clement,,France,FRA,53,,1949,6-2 6-7(4) 6-0,,,
2006-03-06,Indian Wells Masters,M,5,H,false,43,F,Roger Federer,1,Switzerland,SUI,1,3,2491,James Blake,12,United States,USA,14,-3,2125,7-5 6-3 6-0,,,
2006-03-06,Indian Wells Masters,M,3,H,false,43,SF,Roger Federer,1,Switzerland,SUI,1,1,2490,Paradorn Srichaphan,,Thailand,THA,61,-2,1998,6-2 6-3,,,
2006-03-06,Indian Wells Masters,M,3,H,false,43,QF,Roger Federer,1,Switzerland,SUI,1,3,2487,Ivan Ljubicic,6,Croatia,CRO,6,-3,2177,6-2 6-3,,,
2006-03-06,Indian Wells Masters,M,3,H,false,43,R16,Roger Federer,1,Switzerland,SUI,1,1,2486,Richard Gasquet,16,France,FRA,18,-1,1999,6-3 6-4,,,
2006-03-06,Indian Wells Masters,M,3,H,false,43,R32,Roger Federer,1,Switzerland,SUI,1,1,2485,Olivier Rochus,30,Belgium,BEL,32,-1,2003,3-6 6-2 7-5,,,
2006-03-06,Indian Wells Masters,M,3,H,false,43,R64,Roger Federer,1,Switzerland,SUI,1,1,2484,Nicolas Massu,,Chile,CHI,47,-1,1950,6-3 7-6(4),,,
2006-02-27,Dubai,A,3,H,false,55,F,Rafael Nadal,2,Spain,ESP,2,17,2286,Roger Federer,1,Switzerland,SUI,1,-17,2501,2-6 6-4 6-4,,,
2006-02-27,Dubai,A,3,H,false,55,SF,Roger Federer,1,Switzerland,SUI,1,1,2500,Mikhail Youzhny,,Russian Federation,RUS,52,-1,1993,6-2 6-3,,,
2006-02-27,Dubai,A,3,H,false,55,QF,Roger Federer,1,Switzerland,SUI,1,1,2499,Robin Vik,,Czech Republic,CZE,75,,1833,6-3 6-2,,,
2006-02-27,Dubai,A,3,H,false,55,R16,Roger Federer,1,Switzerland,SUI,1,,2499,Mohammad Ghareeb,,Kuwait,KUW,488,-1,1736,7-6(5) 6-4,,WC,
2006-02-27,Dubai,A,3,H,false,55,R32,Roger Federer,1,Switzerland,SUI,1,1,2498,Stan Wawrinka,,Switzerland,SUI,57,-1,1895,7-6(3) 6-3,,,
2006-01-16,Australian Open,G,5,H,false,42,F,Roger Federer,1,Switzerland,SUI,1,2,2497,Marcos Baghdatis,,Cyprus,CYP,54,-1,1994,5-7 7-5 6-0 6-2,,,
2006-01-16,Australian Open,G,5,H,false,42,SF,Roger Federer,1,Switzerland,SUI,1,3,2494,Nicolas Kiefer,21,Germany,GER,25,-3,2084,6-3 5-7 6-0 6-2,,,
2006-01-16,Australian Open,G,5,H,false,42,QF,Roger Federer,1,Switzerland,SUI,1,2,2492,Nikolay Davydenko,5,Russian Federation,RUS,5,-2,2089,6-4 3-6 7-6(7) 7-6(5),,,
2006-01-16,Australian Open,G,5,H,false,42,R16,Roger Federer,1,Switzerland,SUI,1,2,2490,Tommy Haas,,Germany,GER,41,-2,2038,6-4 6-0 3-6 4-6 6-2,,,
2006-01-16,Australian Open,G,5,H,false,42,R32,Roger Federer,1,Switzerland,SUI,1,1,2489,Max Mirnyi,30,Belarus,BLR,34,-1,1963,6-3 6-4 6-3,,,
2006-01-16,Australian Open,G,5,H,false,42,R64,Roger Federer,1,Switzerland,SUI,1,1,2488,Florian Mayer,,Germany,GER,69,-1,1923,6-1 6-4 6-0,,,
2006-01-16,Australian Open,G,5,H,false,42,R128,Roger Federer,1,Switzerland,SUI,1,,2488,Denis Istomin,,Uzbekistan,UZB,195,-1,1659,6-2 6-3 6-2,,WC,
2006-01-02,Doha,B,3,H,false,42,F,Roger Federer,1,Switzerland,SUI,1,1,2487,Gael Monfils,7,France,FRA,30,-1,1963,6-3 7-6(5),,,
2006-01-02,Doha,B,3,H,false,42,SF,Roger Federer,1,Switzerland,SUI,1,1,2486,Tommy Haas,,Germany,GER,45,-1,2013,6-3 6-3,,,
2006-01-02,Doha,B,3,H,false,42,QF,Roger Federer,1,Switzerland,SUI,1,1,2485,Marcos Baghdatis,,Cyprus,CYP,55,-1,1886,6-4 6-3,,,
2006-01-02,Doha,B,3,H,false,42,R16,Roger Federer,1,Switzerland,SUI,1,,2485,Fabrice Santoro,,France,FRA,58,-1,1975,7-6(2) 7-6(5),,,
2006-01-02,Doha,B,3,H,false,42,R32,Roger Federer,1,Switzerland,SUI,1,1,2484,Ivo Minar,,Czech Republic,CZE,73,-1,1830,6-1 6-3,,WC,
2005-11-14,Masters Cup,F,5,P,true,55,F,David Nalbandian,,Argentina,ARG,12,26,2138,Roger Federer,,Switzerland,SUI,1,-25,2510,6-7(4) 6-7(11) 6-2 6-1 7-6(3),,,
2005-11-14,Masters Cup,F,3,P,true,55,SF,Roger Federer,,Switzerland,SUI,1,1,2509,Gaston Gaudio,,Argentina,ARG,9,-2,2077,6-0 6-0,,,
2005-11-14,Masters Cup,F,3,P,true,55,RR,Roger Federer,,Switzerland,SUI,1,2,2507,Guillermo Coria,,Argentina,ARG,6,-2,2084,6-0 1-6 6-2,,,
2005-11-14,Masters Cup,F,3,P,true,55,RR,Roger Federer,,Switzerland,SUI,1,3,2504,Ivan Ljubicic,,Croatia,CRO,8,-2,2148,6-3 2-6 7-6(4),,,
2005-11-14,Masters Cup,F,3,P,true,55,RR,Roger Federer,,Switzerland,SUI,1,2,2502,David Nalbandian,,Argentina,ARG,12,-2,2107,6-3 2-6 6-4,,,
2005-09-26,Bangkok,B,3,H,true,59,F,Roger Federer,1,Switzerland,SUI,1,1,2502,Andy Murray,,United Kingdom,GBR,109,,1868,6-3 7-5,,WC,
2005-09-26,Bangkok,B,3,H,true,59,SF,Roger Federer,1,Switzerland,SUI,1,1,2501,Jarkko Nieminen,6,Finland,FIN,42,-1,2009,6-3 6-4,,,
2005-09-26,Bangkok,B,3,H,true,59,QF,Roger Federer,1,Switzerland,SUI,1,1,2500,Gilles Muller,,Luxembourg,LUX,66,-1,1928,6-4 6-3,,,
2005-09-26,Bangkok,B,3,H,true,59,R16,Roger Federer,1,Switzerland,SUI,1,,2500,Denis Gremelmayr,,Germany,GER,239,,1629,6-3 6-2,,Q,
2005-09-26,Bangkok,B,3,H,true,59,R32,Roger Federer,1,Switzerland,SUI,1,,2500,Marcos Daniel,,Brazil,BRA,133,-1,1650,7-6(4) 6-4,,,
2005-09-23,Davis Cup WG,D,5,C,false,,RR,Roger Federer,,Switzerland,SUI,1,,2500,Alan Mackin,,United Kingdom,GBR,262,-1,1507,6-0 6-0 6-2,,,
2005-08-29,US Open,G,5,H,false,63,F,Roger Federer,1,Switzerland,SUI,1,6,2494,Andre Agassi,7,United States,USA,7,-5,2235,6-3 2-6 7-6(1) 6-1,,,
2005-08-29,US Open,G,5,H,false,63,SF,Roger Federer,1,Switzerland,SUI,1,6,2488,Lleyton Hewitt,3,Australia,AUS,4,-6,2271,6-3 7-6(0) 4-6 6-3,,,
2005-08-29,US Open,G,5,H,false,63,QF,Roger Federer,1,Switzerland,SUI,1,3,2485,David Nalbandian,11,Argentina,ARG,11,-3,2121,6-2 6-4 6-1,,,
2005-08-29,US Open,G,5,H,false,63,R16,Roger Federer,1,Switzerland,SUI,1,2,2483,Nicolas Kiefer,,Germany,GER,38,-2,2055,6-4 6-7(3) 6-3 6-4,,,
2005-08-29,US Open,G,5,H,false,63,R32,Roger Federer,1,Switzerland,SUI,1,1,2482,Olivier Rochus,27,Belgium,BEL,29,-1,1968,6-3 7-6(6) 6-2,,,
2005-08-29,US Open,G,5,H,false,63,R64,Roger Federer,1,Switzerland,SUI,1,2,2480,Fabrice Santoro,,France,FRA,76,-2,1962,7-5 7-5 7-6(2),,,
2005-08-29,US Open,G,5,H,false,63,R128,Roger Federer,1,Switzerland,SUI,1,,2480,Ivo Minar,,Czech Republic,CZE,77,-1,1866,6-1 6-1 6-1,,,
2005-08-15,Cincinnati Masters,M,3,H,false,76,F,Roger Federer,1,Switzerland,SUI,1,5,2475,Andy Roddick,5,United States,USA,5,-6,2245,6-3 7-5,,,
2005-08-15,Cincinnati Masters,M,3,H,false,76,SF,Roger Federer,1,Switzerland,SUI,1,2,2473,Robby Ginepri,,United States,USA,58,-1,1991,4-6 7-5 6-4,,WC,
2005-08-15,Cincinnati Masters,M,3,H,false,76,QF,Roger Federer,1,Switzerland,SUI,1,,2473,Jose Acasuso,,Argentina,ARG,52,-1,1909,6-4 6-3,,,
2005-08-15,Cincinnati Masters,M,3,H,false,76,R16,Roger Federer,1,Switzerland,SUI,1,1,2472,Olivier Rochus,,Belgium,BEL,34,-1,1965,6-3 6-4,,,
2005-08-15,Cincinnati Masters,M,3,H,false,76,R32,Roger Federer,1,Switzerland,SUI,1,2,2470,Nicolas Kiefer,,Germany,GER,38,-1,2034,4-6 6-4 6-4,,,
2005-08-15,Cincinnati Masters,M,3,H,false,76,R64,Roger Federer,1,Switzerland,SUI,1,1,2469,James Blake,,United States,USA,70,-1,1931,7-6(3) 7-5,,WC,
2005-06-20,Wimbledon,G,5,G,false,75,F,Roger Federer,1,Switzerland,SUI,1,7,2463,Andy Roddick,2,United States,USA,4,-7,2238,6-2 7-6(2) 6-4,,,
2005-06-20,Wimbledon,G,5,G,false,75,SF,Roger Federer,1,Switzerland,SUI,1,8,2455,Lleyton Hewitt,3,Australia,AUS,2,-8,2279,6-3 6-4 7-6(4),,,
2005-06-20,Wimbledon,G,5,G,false,75,QF,Roger Federer,1,Switzerland,SUI,1,3,2452,Fernando Gonzalez,21,Chile,CHI,24,-3,2071,7-5 6-2 7-6(2),,,
2005-06-20,Wimbledon,G,5,G,false,75,R16,Roger Federer,1,Switzerland,SUI,1,2,2450,Juan Carlos Ferrero,23,Spain,ESP,31,-3,2077,6-3 6-4 7-6(6),,,
2005-06-20,Wimbledon,G,5,G,false,75,R32,Roger Federer,1,Switzerland,SUI,1,2,2448,Nicolas Kiefer,25,Germany,GER,26,-2,2033,6-2 6-7(5) 6-1 7-5,,,
